tweet_id,favorites,retweets,user_followers,user_favourites,date_time
819238181065359361,2126,376,9401002,148533,2017-01-11 17:42:57
819227688460238848,21656,6190,9401051,148537,2017-01-11 17:01:16
819015337530290176,0,34302,9401051,148537,2017-01-11 02:57:27
819015331746349057,0,17678,9401051,148537,2017-01-11 02:57:26
819006400881917954,42713,17678,9401002,148533,2017-01-11 02:21:57
819004803107983360,82063,34302,9401051,148537,2017-01-11 02:15:36
818646164899774465,0,19277,9401051,148537,2017-01-10 02:30:30
818627210458333184,21097,7005,9401002,148533,2017-01-10 01:15:10
818614493328580609,9250,2336,9401051,148537,2017-01-10 00:24:38
818588835076603904,0,5644,9401002,148533,2017-01-09 22:42:41
818536468981415936,10198,2255,9401051,148537,2017-01-09 19:14:36
818307523543449600,0,7394,9401002,148533,2017-01-09 04:04:51
818259473185828864,10328,2069,9401002,148533,2017-01-09 00:53:55
818145370475810820,11541,2352,9401051,148537,2017-01-08 17:20:31
817908911860748288,4580,732,9401002,148533,2017-01-08 01:40:55
817827839487737858,48212,24905,9401051,148537,2017-01-07 20:18:46
817777686764523521,10171,2507,9401002,148533,2017-01-07 16:59:28
817536400337801217,11044,2708,9401002,148533,2017-01-07 01:00:41
817502432452313088,0,3118,9401051,148537,2017-01-06 22:45:43
817423860136083457,31610,13478,9401051,148537,2017-01-06 17:33:29
817415592588222464,5267,884,9401002,148533,2017-01-06 17:00:38
817181837579653120,0,7808,9401002,148533,2017-01-06 01:31:47
817171292965273600,8253,1847,9401002,148533,2017-01-06 00:49:53
817120970343411712,11476,2394,9401002,148533,2017-01-05 21:29:55
817056546584727552,8094,1505,9401002,148533,2017-01-05 17:13:55
816829038950027264,0,4357,9401002,148533,2017-01-05 02:09:53
816816676327063552,9419,1881,9401051,148537,2017-01-05 01:20:46
816697700272001025,9182,2034,9401002,148533,2017-01-04 17:27:59
816450570814898180,28459,7394,9401051,148537,2017-01-04 01:05:59
816336735214911488,8127,1786,9401002,148533,2017-01-03 17:33:39
816091915477250048,8432,1974,9401002,148533,2017-01-03 01:20:49
816062466425819140,0,938,9401002,148533,2017-01-02 23:23:48
816014286006976512,0,4843,9401051,148537,2017-01-02 20:12:21
815990720817401858,4666,938,9401051,148537,2017-01-02 18:38:42
815966073409433600,20983,7808,9401051,148537,2017-01-02 17:00:46
815745968457060357,0,3836,9401051,148537,2017-01-02 02:26:09
815736392542261248,9247,2101,9401051,148537,2017-01-02 01:48:06
815639385530101762,7766,1544,9401002,148533,2017-01-01 19:22:38
815390420867969024,9754,3538,9401051,148537,2017-01-01 02:53:20
814986499976527872,7212,1182,9401051,148537,2016-12-31 00:08:17
814638523311648768,10623,2510,9401051,148537,2016-12-30 01:05:33
814578408554463233,0,5422,9401002,148533,2016-12-29 21:06:41
814530161257443328,8177,1729,9401002,148533,2016-12-29 17:54:58
814153002265309185,27053,8042,9401002,148533,2016-12-28 16:56:16
813944609378369540,0,2934,9401002,148533,2016-12-28 03:08:11
813910438903693312,8790,1720,9401002,148533,2016-12-28 00:52:25
813812741911748608,34393,12956,9401002,148533,2016-12-27 18:24:12
813800681631023104,7833,1635,9401051,148537,2016-12-27 17:36:16
813217897535406080,17568,6795,9401051,148537,2016-12-26 03:00:30
813202720496779264,8720,1692,9401002,148533,2016-12-26 02:00:11
813187593374461952,18692,4013,9401051,148537,2016-12-26 01:00:05
813172488309972993,8753,1797,9401002,148533,2016-12-26 00:00:03
813157409116065792,7325,2054,9401002,148533,2016-12-25 23:00:08
813142292504645637,8022,2228,9401051,148537,2016-12-25 22:00:04
813130366689148928,4236,417,9401051,148537,2016-12-25 21:12:41
813127251579564032,11147,2905,9401051,148537,2016-12-25 21:00:18
813112105746448384,9747,2550,9401002,148533,2016-12-25 20:00:07
813096984823349248,9965,3358,9401002,148533,2016-12-25 19:00:02
813081950185472002,9371,2579,9401051,148537,2016-12-25 18:00:17
813066809284972545,7502,1818,9401051,148537,2016-12-25 17:00:08
813051746834595840,19808,6803,9401002,148533,2016-12-25 16:00:16
812781120811126785,7111,1779,9401051,148537,2016-12-24 22:04:54
812709060537683968,6253,1342,9401051,148537,2016-12-24 17:18:34
812503143955202048,5700,1142,9401051,148537,2016-12-24 03:40:19
812466873996607488,7526,1788,9401051,148537,2016-12-24 01:16:12
812372279581671427,12850,3394,9401051,148537,2016-12-23 19:00:19
811985624773361665,6874,1303,9401002,148533,2016-12-22 17:23:53
811744202451197953,7111,1461,9401051,148537,2016-12-22 01:24:33
811647686436880384,5291,678,9401002,148533,2016-12-21 19:01:02
811627233043480576,11990,2822,9401051,148537,2016-12-21 17:39:46
811386762094317568,19721,5932,9401002,148533,2016-12-21 01:44:13
810984652412424192,5012,1320,9401051,148537,2016-12-19 23:06:23
810896069567610880,8471,1628,9401051,148537,2016-12-19 17:14:23
810657578271330305,10357,2446,9401002,148533,2016-12-19 01:26:42
810284430598270976,33060,10426,9401002,148533,2016-12-18 00:43:57
810254108431155201,13881,3137,9401002,148533,2016-12-17 22:43:27
809920764300447744,14693,3653,9401051,148537,2016-12-17 00:38:52
809808892968534016,0,4541,9401002,148533,2016-12-16 17:14:20
809448704142938112,6575,1357,9401002,148533,2016-12-15 17:23:04
809220051211603969,18749,5206,9401051,148537,2016-12-15 02:14:29
809084759137812480,12482,3266,9401002,148533,2016-12-14 17:16:53
808838249661788160,9591,2844,9401002,148533,2016-12-14 00:57:20
808733504066486276,7449,2023,9401002,148533,2016-12-13 18:01:07
808501579447930884,10684,2440,9401051,148537,2016-12-13 02:39:32
808344865868283904,39884,19277,9401002,148533,2016-12-12 16:16:49
808134635716833280,0,5470,9401002,148533,2016-12-12 02:21:26
808106460588765185,8339,2046,9401051,148537,2016-12-12 00:29:28
808001312164028416,11774,3282,9401051,148537,2016-12-11 17:31:39
807621403335917568,13760,3359,9401002,148533,2016-12-10 16:22:02
807106840509214720,110717,51206,9401002,148533,2016-12-09 06:17:20
807059379405148160,0,6833,9401051,148537,2016-12-09 03:08:45
807010152071229440,12373,3605,9401051,148537,2016-12-08 23:53:08
806629075125202948,70050,32120,9401002,148533,2016-12-07 22:38:52
806620845233815552,0,5111,9401051,148537,2016-12-07 22:06:10
806576416489959424,4638,1817,9401002,148533,2016-12-07 19:09:37
806542213899489280,9682,2205,9401002,148533,2016-12-07 16:53:43
806242860592926720,0,10780,9401002,148533,2016-12-06 21:04:11
806219024703037440,6099,1124,9401051,148537,2016-12-06 19:29:28
805958939288408065,0,4967,9401051,148537,2016-12-06 02:15:59
805932879469572096,7851,1791,9401051,148537,2016-12-06 00:32:26
805826884734976000,6197,1708,9401002,148533,2016-12-05 17:31:15
805823200554876929,0,7403,9401051,148537,2016-12-05 17:16:37
805520635690676224,5439,1544,9401002,148533,2016-12-04 21:14:20
805487436403003392,8291,2360,9401002,148533,2016-12-04 19:02:24
805207613751304193,7431,1617,9401002,148533,2016-12-04 00:30:29
804738756058218496,12902,3574,9401051,148537,2016-12-02 17:27:25
804475857670639616,5800,1875,9401051,148537,2016-12-02 00:02:45
804413760345620481,0,2983,9401051,148537,2016-12-01 19:56:00
804026241225523202,41783,14912,9401002,148533,2016-11-30 18:16:08
803773340896923648,9473,2566,9401051,148537,2016-11-30 01:31:12
803692223237865472,0,6864,9401002,148533,2016-11-29 20:08:52
803638050916102144,10324,3863,9401051,148537,2016-11-29 16:33:36
803380650405482500,7346,1756,9401051,148537,2016-11-28 23:30:47
803321560782307329,0,4922,9401002,148533,2016-11-28 19:35:59
803276597545603072,9476,2279,9401051,148537,2016-11-28 16:37:19
802952499103731712,8521,1860,9401002,148533,2016-11-27 19:09:28
802624713319034886,0,2708,9401051,148537,2016-11-26 21:26:58
802600418706604034,6721,1373,9401051,148537,2016-11-26 19:50:26
802572683846291456,8469,2339,9401002,148533,2016-11-26 18:00:13
802323869084381190,15233,5430,9401051,148537,2016-11-26 01:31:31
802265048156610565,6567,1282,9401051,148537,2016-11-25 21:37:47
802239329049477120,8591,2435,9401002,148533,2016-11-25 19:55:35
802185808107208704,0,249,9401051,148537,2016-11-25 16:22:55
801958328846974976,7327,1585,9401051,148537,2016-11-25 01:18:59
801854953262350336,1712,217,9401002,148533,2016-11-24 18:28:13
801538201127157760,7756,1940,9401002,148533,2016-11-23 21:29:33
801285448605831168,5703,766,9401002,148533,2016-11-23 04:45:12
801167903437357056,23022,5470,9401051,148537,2016-11-22 20:58:07
801127390143516673,0,3680,9401051,148537,2016-11-22 18:17:08
801115127852503040,7630,1975,9401051,148537,2016-11-22 17:28:25
800859414831898624,642,89,9401002,148533,2016-11-22 00:32:18
800855607700029440,0,1506,9401051,148537,2016-11-22 00:17:10
800751577355128832,10034,2607,9401051,148537,2016-11-21 17:23:47
800513324630806528,12415,2805,9401051,148537,2016-11-21 01:37:04
800459316964663297,8991,2043,9401051,148537,2016-11-20 22:02:27
800443802682937345,0,3997,9401051,148537,2016-11-20 21:00:48
800388270626521089,10543,2614,9401051,148537,2016-11-20 17:20:08
800188575492947969,0,3668,9401002,148533,2016-11-20 04:06:37
800141422401830912,14406,2376,9401002,148533,2016-11-20 00:59:15
800018252395122689,26687,12210,9401051,148537,2016-11-19 16:49:49
799774291445383169,0,4336,9401002,148533,2016-11-19 00:40:24
799757965289017345,7911,1993,9401051,148537,2016-11-18 23:35:32
799422933579902976,7642,1788,9401002,148533,2016-11-18 01:24:14
799308762079035393,0,5045,9401002,148533,2016-11-17 17:50:33
799297110730567681,9330,2540,9401002,148533,2016-11-17 17:04:16
799063482566066176,7637,2327,9401051,148537,2016-11-17 01:35:54
798933969379225600,12329,4124,9401002,148533,2016-11-16 17:01:16
798925684722855936,7118,1351,9401051,148537,2016-11-16 16:28:21
798705661114773508,0,6161,9401002,148533,2016-11-16 01:54:03
798701998996647937,0,7176,9401051,148537,2016-11-16 01:39:30
798697898615730177,0,6041,9401002,148533,2016-11-16 01:23:12
798694562394996736,0,4604,9401051,148537,2016-11-16 01:09:57
798686750113755136,0,2164,9401002,148533,2016-11-16 00:38:54
798682547630837760,0,4402,9401002,148533,2016-11-16 00:22:12
798673117451325440,0,5187,9401002,148533,2016-11-15 23:44:44
798665375516884993,0,3657,9401002,148533,2016-11-15 23:13:58
798644042770751489,0,1731,9401002,148533,2016-11-15 21:49:12
798628517273620480,0,1854,9401002,148533,2016-11-15 20:47:30
798585098161549313,0,5228,9401002,148533,2016-11-15 17:54:59
798576900688019456,0,5441,9401002,148533,2016-11-15 17:22:24
798340744599797760,0,3119,9401002,148533,2016-11-15 01:44:00
798209839306514432,9864,2411,9401002,148533,2016-11-14 17:03:50
797971864723324932,10873,2871,9401002,148533,2016-11-14 01:18:12
797545162159308800,13791,4589,9401051,148537,2016-11-12 21:02:38
797236660651966464,18808,6101,9401051,148537,2016-11-12 00:36:46
797165961484890113,211,24,9401051,148537,2016-11-11 19:55:50
796904159865868288,0,8292,9401002,148533,2016-11-11 02:35:32
796865951799083009,7268,1821,9401002,148533,2016-11-11 00:03:42
796759840936919040,11134,2805,9401002,148533,2016-11-10 17:02:03
796563435802726400,0,6684,9401051,148537,2016-11-10 04:01:37
796484825502875648,7142,1638,9401002,148533,2016-11-09 22:49:15
796387464403357696,10376,3857,9401002,148533,2016-11-09 16:22:22
796177847564038144,0,13266,9401051,148537,2016-11-09 02:29:25
796149749086875649,30281,13266,9401051,148537,2016-11-09 00:37:46
796125600683540480,4707,1677,9401002,148533,2016-11-08 23:01:49
796116448414461957,8581,2231,9401002,148533,2016-11-08 22:25:27
796080075804475393,7971,2151,9401051,148537,2016-11-08 20:00:55
796031486298386433,10206,3477,9401051,148537,2016-11-08 16:47:50
795464331001561088,46413,21784,9401002,148533,2016-11-07 03:14:10
795400264262053889,9427,2659,9401002,148533,2016-11-06 22:59:35
795076730285391872,15248,5061,9401002,148533,2016-11-06 01:33:58
794983741416415232,0,3130,9401002,148533,2016-11-05 19:24:28
794926597468000259,9614,2145,9401051,148537,2016-11-05 15:37:24
794355576146903043,0,9588,9401051,148537,2016-11-04 01:48:22
794332329137291264,9068,2514,9401002,148533,2016-11-04 00:15:59
794205286408003585,8712,3097,9401051,148537,2016-11-03 15:51:10
793962221541933056,15805,4541,9401002,148533,2016-11-02 23:45:19
793845145112371200,8722,1728,9401051,148537,2016-11-02 16:00:06
793614319594401792,0,2902,9401002,148533,2016-11-02 00:42:53
793601777308463104,7522,1508,9401002,148533,2016-11-01 23:53:02
793500921481273345,10052,2211,9401002,148533,2016-11-01 17:12:16
793286476301799424,23200,8534,9401051,148537,2016-11-01 03:00:09
793271401113350145,8203,2229,9401002,148533,2016-11-01 02:00:14
793256262322548741,18796,7729,9401051,148537,2016-11-01 01:00:05
793241302385262592,9911,3045,9401002,148533,2016-11-01 00:00:38
793226087023144960,9217,2691,9401051,148537,2016-10-31 23:00:11
793210959003287553,8416,2589,9401051,148537,2016-10-31 22:00:04
793195938047070209,14341,5231,9401051,148537,2016-10-31 21:00:23
793180763617361921,6507,1846,9401002,148533,2016-10-31 20:00:05
793165685325201412,8833,2606,9401051,148537,2016-10-31 19:00:10
793150605191548928,5813,1584,9401051,148537,2016-10-31 18:00:14
793135492858580992,6035,2331,9401051,148537,2016-10-31 17:00:11
793120401413079041,11945,3647,9401002,148533,2016-10-31 16:00:13
792913359805018113,13492,3682,9401051,148537,2016-10-31 02:17:31
792883833364439040,10636,3970,9401002,148533,2016-10-31 00:20:11
792773781206999040,6965,1564,9401002,148533,2016-10-30 17:02:53
792394556390137856,12620,3982,9401002,148533,2016-10-29 15:55:58
792050063153438720,6746,1657,9401002,148533,2016-10-28 17:07:05
791821351946420224,0,19539,9401051,148537,2016-10-28 01:58:16
791784077045166082,0,8812,9401051,148537,2016-10-27 23:30:09
791780927877898241,0,3533,9401051,148537,2016-10-27 23:17:38
791774931465953280,42431,20593,9401002,148533,2016-10-27 22:53:48
791672322847637504,11079,2902,9401051,148537,2016-10-27 16:06:04
791406955684368384,12412,3836,9401051,148537,2016-10-26 22:31:36
791312159183634433,8272,2351,9401002,148533,2016-10-26 16:14:55
791026214425268224,0,3774,9401002,148533,2016-10-25 21:18:40
790987426131050500,9263,1972,9401002,148533,2016-10-25 18:44:32
790946055508652032,15779,4357,9401051,148537,2016-10-25 16:00:09
790723298204217344,0,2127,9401051,148537,2016-10-25 01:14:59
790698755171364864,7764,1788,9401051,148537,2016-10-24 23:37:28
790581949425475584,19410,6589,9401051,148537,2016-10-24 15:53:19
790337589677002753,7389,1756,9401002,148533,2016-10-23 23:42:19
790277117346975746,11815,2934,9401002,148533,2016-10-23 19:42:02
790227638568808452,0,3276,9401002,148533,2016-10-23 16:25:25
789986466051088384,8753,2127,9401051,148537,2016-10-23 00:27:05
789960241177853952,0,3791,9401002,148533,2016-10-22 22:42:52
789903600034189313,9723,3855,9401002,148533,2016-10-22 18:57:48
789628658055020548,7046,1627,9401051,148537,2016-10-22 00:45:17
789599242079838210,6335,1777,9401002,148533,2016-10-21 22:48:24
789530877013393408,11023,3130,9401002,148533,2016-10-21 18:16:44
789314372632018944,8148,2118,9401002,148533,2016-10-21 03:56:25
789280767834746880,0,4550,9401051,148537,2016-10-21 01:42:53
789268448748703744,8606,2426,9401051,148537,2016-10-21 00:53:56
789137962068021249,9174,2590,9401051,148537,2016-10-20 16:15:26
788908386943430656,25893,11629,9401051,148537,2016-10-20 01:03:11
788765914992902144,25717,9589,9401002,148533,2016-10-19 15:37:03
788552643979468800,0,6609,9401051,148537,2016-10-19 01:29:35
788412144018661376,14632,4896,9401002,148533,2016-10-18 16:11:17
788178268662984705,6848,1962,9401051,148537,2016-10-18 00:41:57
788150585577050112,5760,1193,9401002,148533,2016-10-17 22:51:57
788070120937619456,0,3192,9401051,148537,2016-10-17 17:32:13
788039637453406209,5754,1214,9401051,148537,2016-10-17 15:31:05
787810552592695296,8109,2817,9401002,148533,2016-10-17 00:20:47
787717603741622272,9648,2563,9401051,148537,2016-10-16 18:11:26
787397959788929025,10271,2647,9401002,148533,2016-10-15 21:01:17
787322443945877504,7346,1617,9401002,148533,2016-10-15 16:01:13
787111942498508800,0,6252,9401051,148537,2016-10-15 02:04:45
786963064373534720,25114,7375,9401051,148537,2016-10-14 16:13:10
786729988674449408,0,2256,9401002,148533,2016-10-14 00:47:00
786709082849828864,17264,5685,9401052,148537,2016-10-13 23:23:56
786664955043049472,9984,2351,9401003,148533,2016-10-13 20:28:35
786595970293370880,8918,2891,9401052,148537,2016-10-13 15:54:28
786363235746385920,10224,3197,9401003,148533,2016-10-13 00:29:39
786286427768250368,7519,2623,9401003,148533,2016-10-12 19:24:27
786233965241827333,14308,4341,9401052,148537,2016-10-12 15:55:59
786051337297522688,1347,144,9401003,148533,2016-10-12 03:50:17
786036967502913536,0,6455,9401003,148533,2016-10-12 02:53:11
785927819176054784,10734,2962,9401003,148533,2016-10-11 19:39:28
785872687017132033,6301,1658,9401003,148533,2016-10-11 16:00:24
785639753186217984,7406,2093,9401052,148537,2016-10-11 00:34:48
785533386513321988,8523,1824,9401003,148533,2016-10-10 17:32:08
785515384317313025,5750,1152,9401052,148537,2016-10-10 16:20:36
785264754247995392,6850,1508,9401052,148537,2016-10-09 23:44:41
785170936622350336,11283,4457,9401003,148533,2016-10-09 17:31:53
784826020293709826,9526,2983,9401003,148533,2016-10-08 18:41:19
784517518371221505,8434,2347,9401003,148533,2016-10-07 22:15:26
784431430411685888,5410,1171,9401003,148533,2016-10-07 16:33:21
784183165795655680,18824,7403,9401052,148537,2016-10-07 00:06:50
784057939640352768,27887,10265,9401003,148533,2016-10-06 15:49:14
783839966405230592,28189,9960,9401003,148533,2016-10-06 01:23:05
783821107061198850,6928,1812,9401003,148533,2016-10-06 00:08:09
783695101801398276,9801,2967,9401052,148537,2016-10-05 15:47:27
783466772167098368,7917,2065,9401003,148533,2016-10-05 00:40:09
783391753726550016,15882,5052,9401003,148533,2016-10-04 19:42:03
783347506784731136,0,5110,9401003,148533,2016-10-04 16:46:14
783334639985389568,27280,10780,9401003,148533,2016-10-04 15:55:06
783085703974514689,7683,2007,9401052,148537,2016-10-03 23:25:55
782969140009107456,22677,6833,9401003,148533,2016-10-03 15:42:44
782747134529531904,7030,1306,9401052,148537,2016-10-03 01:00:34
782722598790725632,16166,4967,9401003,148533,2016-10-02 23:23:04
782598640137187329,7344,1761,9401052,148537,2016-10-02 15:10:30
782305867769217024,15600,5086,9401052,148537,2016-10-01 19:47:08
782021823840026624,0,5680,9401003,148533,2016-10-01 00:58:26
781955203444699136,10504,3117,9401003,148533,2016-09-30 20:33:43
781661882474196992,9815,2502,9401052,148537,2016-09-30 01:08:10
781655249211752448,3744,1043,9401052,148537,2016-09-30 00:41:48
781524693396357120,19450,5111,9401052,148537,2016-09-29 16:03:01
781308096455073793,6687,2365,9401052,148537,2016-09-29 01:42:20
781251288990355457,7873,1913,9401052,148537,2016-09-28 21:56:36
781163403222056960,9219,2566,9401052,148537,2016-09-28 16:07:23
780931614150983680,20360,6684,9401052,148537,2016-09-28 00:46:20
780858289093574656,6758,1850,9401052,148537,2016-09-27 19:54:58
780800785462489090,5156,1190,9401003,148533,2016-09-27 16:06:28
780601303617732608,11351,3106,9401052,148537,2016-09-27 02:53:48
780543529827336192,5914,1613,9401052,148537,2016-09-26 23:04:13
780496263422808064,0,3390,9401003,148533,2016-09-26 19:56:24
780476555013349377,0,103,9401052,148537,2016-09-26 18:38:05
780459368902959104,4975,997,9401003,148533,2016-09-26 17:29:48
780192070812196864,8164,2066,9401003,148533,2016-09-25 23:47:39
780092040432480260,0,2113,9401052,148537,2016-09-25 17:10:10
780074436359819264,11345,4533,9401052,148537,2016-09-25 16:00:13
779834332596887552,17612,6455,9401003,148533,2016-09-25 00:06:08
779377524342161408,8191,2860,9401052,148537,2016-09-23 17:50:56
779124354206535695,0,16867,9401003,148533,2016-09-23 01:04:56
779056095788752897,13791,4179,9401052,148537,2016-09-22 20:33:42
778990705243029504,18613,6602,9401003,148533,2016-09-22 16:13:51
778774459159379968,0,9068,9401052,148537,2016-09-22 01:54:34
778764940568104960,818,335,9401003,148533,2016-09-22 01:16:45
778748913645780993,6421,1199,9401052,148537,2016-09-22 00:13:04
778650543019483137,5389,1381,9401003,148533,2016-09-21 17:42:10
778624900596654080,4315,933,9401052,148537,2016-09-21 16:00:17
778408200802557953,12779,3982,9401052,148537,2016-09-21 01:39:11
778396591732486144,0,11240,9401052,148537,2016-09-21 00:53:04
778383385161035776,5474,1011,9401052,148537,2016-09-21 00:00:35
778286810187399168,9661,3035,9401052,148537,2016-09-20 17:36:50
778039087836069888,7938,2440,9401003,148533,2016-09-20 01:12:28
778027034220126208,6158,1481,9401003,148533,2016-09-20 00:24:34
777953400541634568,0,3240,9401052,148537,2016-09-19 19:31:59
777885040357281792,5964,1505,9401052,148537,2016-09-19 15:00:20
777684233540206592,10533,2708,9401052,148537,2016-09-19 01:42:24
777641927919427584,0,3892,9401052,148537,2016-09-18 22:54:18
777621514455814149,8161,2322,9401003,148533,2016-09-18 21:33:11
777189768882946048,13211,3953,9401003,148533,2016-09-17 16:57:35
776819012571455488,0,12473,9401003,148533,2016-09-16 16:24:19
776813020089548800,4590,1108,9401003,148533,2016-09-16 16:00:31
776477788987613185,8194,2538,9401052,148537,2016-09-15 17:48:25
776249906839351296,0,8389,9401003,148533,2016-09-15 02:42:54
776218204058357768,27883,14581,9401052,148537,2016-09-15 00:36:55
776201521193218049,8968,2317,9401003,148533,2016-09-14 23:30:38
776113305656188928,11029,3997,9401003,148533,2016-09-14 17:40:06
776088319444877312,1701,141,9401052,148537,2016-09-14 16:00:49
775898661951791106,0,15398,9401052,148537,2016-09-14 03:27:11
775842724423557120,10971,2445,9401003,148533,2016-09-13 23:44:54
775733305207554048,12989,3680,9401003,148533,2016-09-13 16:30:07
775729183532220416,12192,4253,9401003,148533,2016-09-13 16:13:44
775364825476165632,6906,2695,9401003,148533,2016-09-12 16:05:54
775350846108426240,9503,3599,9401052,148537,2016-09-12 15:10:21
775085132600442880,14542,4336,9401052,148537,2016-09-11 21:34:30
774757898236878852,8082,1643,9401052,148537,2016-09-10 23:54:11
774639387460112384,6328,1602,9401052,148537,2016-09-10 16:03:16
774314403806253056,20406,5045,9401052,148537,2016-09-09 18:31:54
773985732834758656,10083,3556,9401003,148533,2016-09-08 20:45:53
773922284943896577,6017,1612,9401052,148537,2016-09-08 16:33:46
773704687002451968,6190,1481,9401003,148533,2016-09-08 02:09:06
773670353721753600,5027,1214,9401003,148533,2016-09-07 23:52:41
773547596996571136,20673,5644,9401052,148537,2016-09-07 15:44:53
773336787167145985,0,4630,9401052,148537,2016-09-07 01:47:12
773308824254029826,21852,6898,9401052,148537,2016-09-06 23:56:05
773247561583001600,8826,2980,9401052,148537,2016-09-06 19:52:39
773191612633579521,9325,3773,9401003,148533,2016-09-06 16:10:20
772877495989305348,8003,3555,9401052,148537,2016-09-05 19:22:09
772826264096874500,7536,2189,9401052,148537,2016-09-05 15:58:34
772615324260794368,0,3088,9401003,148533,2016-09-05 02:00:22
772581559778025472,6067,1574,9401052,148537,2016-09-04 23:46:12
772193107915964416,5642,1275,9401003,148533,2016-09-03 22:02:38
772152991789019136,3567,1044,9401003,148533,2016-09-03 19:23:13
772117678702071809,3529,682,9401003,148533,2016-09-03 17:02:54
772114945936949249,2569,437,9401003,148533,2016-09-03 16:52:02
772102971039580160,3750,856,9401003,148533,2016-09-03 16:04:27
771908950375665664,6143,1739,9401052,148537,2016-09-03 03:13:29
771770456517009408,11210,3119,9401052,148537,2016-09-02 18:03:10
771500966810099713,7720,2403,9401003,148533,2016-09-02 00:12:18
771380798096281600,9857,4630,9401052,148537,2016-09-01 16:14:48
771171053431250945,0,6826,9401003,148533,2016-09-01 02:21:21
771136648247640064,8553,2691,9401003,148533,2016-09-01 00:04:38
771102124360998913,5827,1320,9401003,148533,2016-08-31 21:47:27
771014301343748096,6444,1531,9401003,148533,2016-08-31 15:58:28
770787852854652928,4588,1096,9401003,148533,2016-08-31 00:58:39
770772759874076672,4854,1313,9401052,148537,2016-08-30 23:58:40
770655142660169732,6875,1658,9401052,148537,2016-08-30 16:11:18
770414278348247044,5906,1913,9401003,148533,2016-08-30 00:14:12
770293558247038976,5804,1341,9401003,148533,2016-08-29 16:14:30
770093767776997377,0,2789,9401003,148533,2016-08-29 03:00:36
770069151037685760,7100,2111,9401003,148533,2016-08-29 01:22:47
769940425801170949,29060,8753,9401003,148533,2016-08-28 16:51:16
769695466921623552,6010,1547,9401003,148533,2016-08-28 00:37:54
769335591808995329,0,7087,9401052,148537,2016-08-27 00:47:53
769212283578875904,5049,1586,9401052,148537,2016-08-26 16:37:54
768970937022709760,13298,5948,9401052,148537,2016-08-26 00:38:52
768909767477751808,0,2421,9401003,148533,2016-08-25 20:35:48
768855141948723200,3911,816,9401003,148533,2016-08-25 16:58:45
768609597686943744,3828,1090,9401052,148537,2016-08-25 00:43:02
768596291618299904,4712,1182,9401052,148537,2016-08-24 23:50:10
768554158521745409,0,5345,9401003,148533,2016-08-24 21:02:45
768473857036525572,12696,3140,9401052,148537,2016-08-24 15:43:39
768193404517830656,10134,3240,9401052,148537,2016-08-23 21:09:14
767884188863397888,4440,1261,9401003,148533,2016-08-23 00:40:31
767754930266464257,14874,4922,9401003,148533,2016-08-22 16:06:54
767500508068192258,6992,2126,9401052,148537,2016-08-21 23:15:55
767191397493538821,11457,3441,9401003,148533,2016-08-21 02:47:37
767122157629476866,9487,2622,9401052,148537,2016-08-20 22:12:29
766793450729734144,4710,1243,9401052,148537,2016-08-20 00:26:19
766714921925144576,2451,343,9401003,148533,2016-08-19 19:14:16
766693177336135680,3772,724,9401003,148533,2016-08-19 17:47:52
766423258543644672,5605,1441,9401052,148537,2016-08-18 23:55:18
766313316352462849,6319,1720,9401052,148537,2016-08-18 16:38:26
766078092750233600,0,2402,9401003,148533,2016-08-18 01:03:45
766069199026450432,3913,767,9401003,148533,2016-08-18 00:28:24
766008592277377025,3517,455,9401052,148537,2016-08-17 20:27:34
765719909049503744,6766,1975,9401003,148533,2016-08-17 01:20:27
765669560888528897,4822,1126,9401052,148537,2016-08-16 22:00:23
765395769549590528,24952,3087,9401052,148537,2016-08-16 03:52:26
765371061932261376,6637,1986,9401003,148533,2016-08-16 02:14:15
765222098633691136,10849,3088,9401003,148533,2016-08-15 16:22:20
764857477905154048,6041,1635,9401052,148537,2016-08-14 16:13:27
764259802650378240,5598,1380,9401003,148533,2016-08-13 00:38:30
763956972077010945,729,49,9401003,148533,2016-08-12 04:35:10
763837565564780549,11689,3774,9401052,148537,2016-08-11 20:40:41
763183847194451968,5033,1343,9401003,148533,2016-08-10 01:23:03
763167063695355904,0,2730,9401003,148533,2016-08-10 00:16:21
763103485927849985,6874,2101,9401052,148537,2016-08-09 20:03:43
762699858130116608,11291,3276,9401052,148537,2016-08-08 17:19:51
762471784394268675,10452,5856,9401052,148537,2016-08-08 02:13:34
762464539388485633,9585,3791,9401052,148537,2016-08-08 01:44:46
762316489655476224,4475,1025,9401003,148533,2016-08-07 15:56:28
762035686371364864,29596,14174,9401003,148533,2016-08-06 21:20:40
761976711479193600,5004,1808,9401052,148537,2016-08-06 17:26:19
761750502866649088,0,3559,9401052,148537,2016-08-06 02:27:27
761745352076779520,3992,787,9401003,148533,2016-08-06 02:06:59
761672994376806400,45960,26507,9401052,148537,2016-08-05 21:19:27
761599872357261312,3857,1093,9401052,148537,2016-08-05 16:28:54
761371037149827077,0,16522,9401052,148537,2016-08-05 01:19:35
761334018830917632,4799,1329,9401003,148533,2016-08-04 22:52:29
761292947749015552,4167,993,9401052,148537,2016-08-04 20:09:17
761227390836215808,4962,1432,9401052,148537,2016-08-04 15:48:47
761004547850530816,10586,3192,9401003,148533,2016-08-04 01:03:17
760893934457552897,3560,877,9401003,148533,2016-08-03 17:43:45
